623	0.48441	0.091815	0.00010774
624	0.46907	0.086244	0.00010483
625	0.45377	0.080948	0.00010166
626	0.43856	0.07592	9.8094e-05
627	0.4235	0.071155	9.4017e-05
628	0.40866	0.066647	8.9297e-05
629	0.39409	0.062393	8.3809e-05
630	0.37986	0.058385	7.7426e-05
631	0.36603	0.054618	7.0087e-05
632	0.35257	0.05108	6.1981e-05
633	0.33948	0.047761	5.3362e-05
634	0.32673	0.044647	4.4485e-05
635	0.3143	0.041727	3.5602e-05
636	0.30218	0.03899	2.6968e-05
637	0.29034	0.036422	1.8838e-05
638	0.27877	0.034013	1.1463e-05
639	0.26745	0.03175	5.0995e-06
640	0.25635	0.029622	0
641	0.24547	0.027617	0
642	0.23481	0.025731	0
643	0.22438	0.023959	0
644	0.2142	0.022296	0
645	0.20428	0.020739	0
646	0.19464	0.019283	0
647	0.18527	0.017924	0
648	0.17621	0.016657	0
649	0.16746	0.015479	0
650	0.15904	0.014384	0
651	0.15094	0.013369	9.7953e-07
652	0.14318	0.012429	1.6038e-06
653	0.13573	0.011559	1.9245e-06
654	0.12858	0.010753	1.9931e-06
655	0.12172	0.010008	1.8612e-06
656	0.11515	0.0093177	1.5805e-06
657	0.10884	0.0086775	1.2024e-06
658	0.10278	0.0080826	7.7855e-07
659	0.096975	0.0075279	3.6057e-07
660	0.091399	0.0070085	0
661	0.086046	0.0065203	0
662	0.080916	0.0060615	0
663	0.076011	0.0056311	0
664	0.071334	0.0052283	0
665	0.066886	0.0048519	0
666	0.062669	0.0045011	0
667	0.058686	0.0041748	0
668	0.054939	0.0038721	0
669	0.051429	0.003592	0
670	0.048159	0.0033335	0
671	0.045128	0.0030956	7.0327e-08
672	0.042319	0.0028768	1.1515e-07
673	0.039716	0.0026758	1.3817e-07
674	0.037299	0.002491	1.431e-07
675	0.035049	0.0023211	1.3363e-07
676	0.032948	0.0021646	1.1347e-07
677	0.030977	0.0020201	8.6327e-08
678	0.029119	0.0018861	5.5898e-08
679	0.027353	0.0017611	2.5888e-08
680	0.025662	0.0016438	0
681	0.024031	0.0015329	0
682	0.022459	0.0014278	0
683	0.020949	0.0013285	0
684	0.019505	0.0012345	0
685	0.018129	0.0011457	0
686	0.016826	0.0010617	0
687	0.015597	0.00098241	0
688	0.014447	0.00090747	0
689	0.013378	0.00083664	0
